0;0.0;0.0
1;0.0;0.0
2;0.0;0.0
3;0.0;0.0
4;0.0;0.0
5;0.0;0.0
6;0.0;0.0
7;0.0;0.0
8;0.0;0.0
9;0.0;0.0
10;0.0;0.0
11;0.0;0.0
12;3.744;-1.04
13;7.488;-1.04
14;11.232;-1.04
15;15.0;-1.04666666667
16;15.0;0.0
17;15.0;0.0
18;15.0;0.0
19;15.0;0.0
20;15.0;0.0
21;15.0;0.0
22;15.0;0.0
23;15.0;0.0
24;12.516;0.69
25;10.0;0.698888888889
26;6.652;0.93
27;3.304;0.93
28;0.0;0.917777777778
29;0.0;0.0
30;0.0;0.0
31;0.0;0.0
32;0.0;0.0
33;0.0;0.0
34;0.0;0.0
35;0.0;0.0
36;0.0;0.0
37;0.0;0.0
38;0.0;0.0
39;0.0;0.0
40;0.0;0.0
41;0.0;0.0
42;0.0;0.0
43;0.0;0.0
44;0.0;0.0
45;0.0;0.0
46;0.0;0.0
47;0.0;0.0
48;0.0;0.0
49;0.0;0.0
50;2.988;-0.83
51;5.976;-0.83
52;8.964;-0.83
53;11.952;-0.83
54;15.0;-0.846666666667
55;15.0;0.0
56;15.0;0.0
57;18.384;-0.94
58;21.768;-0.94
59;25.152;-0.94
60;28.536;-0.94
61;32.0;-0.962222222222
62;32.0;0.0
63;32.0;0.0
64;32.0;0.0
65;32.0;0.0
66;32.0;0.0
67;32.0;0.0
68;32.0;0.0
69;32.0;0.0
70;32.0;0.0
71;32.0;0.0
72;32.0;0.0
73;32.0;0.0
74;32.0;0.0
75;32.0;0.0
76;32.0;0.0
77;32.0;0.0
78;32.0;0.0
79;32.0;0.0
80;32.0;0.0
81;32.0;0.0
82;32.0;0.0
83;32.0;0.0
84;32.0;0.0
85;32.0;0.0
86;29.264;0.76
87;26.528;0.76
88;23.792;0.76
89;21.056;0.76
90;18.32;0.76
91;15.584;0.76
92;12.848;0.76
93;10.0;0.791111111111
94;6.652;0.93
95;3.304;0.93
96;0.0;0.917777777778
97;0.0;0.0
98;0.0;0.0
99;0.0;0.0
100;0.0;0.0
101;0.0;0.0
102;0.0;0.0
103;0.0;0.0
104;0.0;0.0
105;0.0;0.0
106;0.0;0.0
107;0.0;0.0
108;0.0;0.0
109;0.0;0.0
110;0.0;0.0
111;0.0;0.0
112;0.0;0.0
113;0.0;0.0
114;0.0;0.0
115;0.0;0.0
116;0.0;0.0
117;0.0;0.0
118;2.988;-0.83
119;5.976;-0.83
120;8.964;-0.83
121;11.952;-0.83
122;15.0;-0.846666666667
123;15.0;0.0
124;15.0;0.0
125;17.232;-0.62
126;19.464;-0.62
127;21.696;-0.62
128;23.928;-0.62
129;26.16;-0.62
130;28.392;-0.62
131;30.624;-0.62
132;32.856;-0.62
133;35.0;-0.595555555556
134;35.0;0.0
135;35.0;0.0
136;36.872;-0.52
137;38.744;-0.52
138;40.616;-0.52
139;42.488;-0.52
140;44.36;-0.52
141;46.232;-0.52
142;48.104;-0.52
143;50.0;-0.526666666667
144;50.0;0.0
145;50.0;0.0
146;50.0;0.0
147;50.0;0.0
148;50.0;0.0
149;50.0;0.0
150;50.0;0.0
151;50.0;0.0
152;50.0;0.0
153;50.0;0.0
154;50.0;0.0
155;50.0;0.0
156;48.128;0.52
157;46.256;0.52
158;44.384;0.52
159;42.512;0.52
160;40.64;0.52
161;38.768;0.52
162;36.896;0.52
163;35.0;0.526666666667
164;35.0;0.0
165;35.0;0.0
166;35.0;0.0
167;35.0;0.0
168;35.0;0.0
169;35.0;0.0
170;35.0;0.0
171;35.0;0.0
172;35.0;0.0
173;35.0;0.0
174;35.0;0.0
175;35.0;0.0
176;35.0;0.0
177;35.0;0.0
178;35.0;0.0
179;31.868;0.87
180;28.736;0.87
181;25.604;0.87
182;22.472;0.87
183;19.34;0.87
184;16.208;0.87
185;10.0;1.72444444444
186;6.652;0.93
187;3.304;0.93
188;0.0;0.917777777778
189;0.0;0.0
190;0.0;0.0
191;0.0;0.0
192;0.0;0.0
193;0.0;0.0
194;0.0;0.0
195;0.0;0.0
196;0.0;0.0
197;0.0;0.0
198;0.0;0.0
199;0.0;0.0
200;0.0;0.0
201;0.0;0.0
202;0.0;0.0
203;0.0;0.0
204;0.0;0.0
205;0.0;0.0
206;0.0;0.0
207;3.744;-1.04
208;7.488;-1.04
209;11.232;-1.04
210;15.0;-1.04666666667
211;15.0;0.0
212;15.0;0.0
213;15.0;0.0
214;15.0;0.0
215;15.0;0.0
216;15.0;0.0
217;15.0;0.0
218;15.0;0.0
219;12.516;0.69
220;10.0;0.698888888889
221;6.652;0.93
222;3.304;0.93
223;0.0;0.917777777778
224;0.0;0.0
225;0.0;0.0
226;0.0;0.0
227;0.0;0.0
228;0.0;0.0
229;0.0;0.0
230;0.0;0.0
231;0.0;0.0
232;0.0;0.0
233;0.0;0.0
234;0.0;0.0
235;0.0;0.0
236;0.0;0.0
237;0.0;0.0
238;0.0;0.0
239;0.0;0.0
240;0.0;0.0
241;0.0;0.0
242;0.0;0.0
243;0.0;0.0
244;0.0;0.0
245;2.988;-0.83
246;5.976;-0.83
247;8.964;-0.83
248;11.952;-0.83
249;15.0;-0.846666666667
250;15.0;0.0
251;15.0;0.0
252;18.384;-0.94
253;21.768;-0.94
254;25.152;-0.94
255;28.536;-0.94
256;32.0;-0.962222222222
257;32.0;0.0
258;32.0;0.0
259;32.0;0.0
260;32.0;0.0
261;32.0;0.0
262;32.0;0.0
263;32.0;0.0
264;32.0;0.0
265;32.0;0.0
266;32.0;0.0
267;32.0;0.0
268;32.0;0.0
269;32.0;0.0
270;32.0;0.0
271;32.0;0.0
272;32.0;0.0
273;32.0;0.0
274;32.0;0.0
275;32.0;0.0
276;32.0;0.0
277;32.0;0.0
278;32.0;0.0
279;32.0;0.0
280;32.0;0.0
281;29.264;0.76
282;26.528;0.76
283;23.792;0.76
284;21.056;0.76
285;18.32;0.76
286;15.584;0.76
287;12.848;0.76
288;10.0;0.791111111111
289;6.652;0.93
290;3.304;0.93
291;0.0;0.917777777778
292;0.0;0.0
293;0.0;0.0
294;0.0;0.0
295;0.0;0.0
296;0.0;0.0
297;0.0;0.0
298;0.0;0.0
299;0.0;0.0
300;0.0;0.0
301;0.0;0.0
302;0.0;0.0
303;0.0;0.0
304;0.0;0.0
305;0.0;0.0
306;0.0;0.0
307;0.0;0.0
308;0.0;0.0
309;0.0;0.0
310;0.0;0.0
311;0.0;0.0
312;0.0;0.0
313;2.988;-0.83
314;5.976;-0.83
315;8.964;-0.83
316;11.952;-0.83
317;15.0;-0.846666666667
318;15.0;0.0
319;15.0;0.0
320;17.232;-0.62
321;19.464;-0.62
322;21.696;-0.62
323;23.928;-0.62
324;26.16;-0.62
325;28.392;-0.62
326;30.624;-0.62
327;32.856;-0.62
328;35.0;-0.595555555556
329;35.0;0.0
330;35.0;0.0
331;36.872;-0.52
332;38.744;-0.52
333;40.616;-0.52
334;42.488;-0.52
335;44.36;-0.52
336;46.232;-0.52
337;48.104;-0.52
338;50.0;-0.526666666667
339;50.0;0.0
340;50.0;0.0
341;50.0;0.0
342;50.0;0.0
343;50.0;0.0
344;50.0;0.0
345;50.0;0.0
346;50.0;0.0
347;50.0;0.0
348;50.0;0.0
349;50.0;0.0
350;50.0;0.0
351;48.128;0.52
352;46.256;0.52
353;44.384;0.52
354;42.512;0.52
355;40.64;0.52
356;38.768;0.52
357;36.896;0.52
358;35.0;0.526666666667
359;35.0;0.0
360;35.0;0.0
361;35.0;0.0
362;35.0;0.0
363;35.0;0.0
364;35.0;0.0
365;35.0;0.0
366;35.0;0.0
367;35.0;0.0
368;35.0;0.0
369;35.0;0.0
370;35.0;0.0
371;35.0;0.0
372;35.0;0.0
373;35.0;0.0
374;31.868;0.87
375;28.736;0.87
376;25.604;0.87
377;22.472;0.87
378;19.34;0.87
379;16.208;0.87
380;10.0;1.72444444444
381;6.652;0.93
382;3.304;0.93
383;0.0;0.917777777778
384;0.0;0.0
385;0.0;0.0
386;0.0;0.0
387;0.0;0.0
388;0.0;0.0
389;0.0;0.0
390;0.0;0.0
391;0.0;0.0
392;0.0;0.0
393;0.0;0.0
394;0.0;0.0
395;0.0;0.0
396;0.0;0.0
397;0.0;0.0
398;0.0;0.0
399;0.0;0.0
400;0.0;0.0
401;0.0;0.0
402;3.744;-1.04
403;7.488;-1.04
404;11.232;-1.04
405;15.0;-1.04666666667
406;15.0;0.0
407;15.0;0.0
408;15.0;0.0
409;15.0;0.0
410;15.0;0.0
411;15.0;0.0
